,id,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.playUrl,webVideoUrl,diggCount,shareCount,playCount,commentCount
91,6995222064860843269,5000000001254344928,Despacito,Luis Fonsi,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d0d8ac4faa464ba2b0a9317f4d4c328f,https://www.tiktok.com/@math_officially/video/6995222064860843269,492000,22100,23900000,2302
92,7006007315300207878,6719933750727150342,Senza filtro (prod. Macs),Loomy,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6d9def651a0840d0be08189eabf53299,https://www.tiktok.com/@kylethomas/video/7006007315300207878,473500,943,6700000,1983
93,7009291878617091334,6719933750727150342,Senza filtro (prod. Macs),Loomy,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6d9def651a0840d0be08189eabf53299,https://www.tiktok.com/@kylethomas/video/7009291878617091334,471000,1015,5800000,2542
94,7014079013169745157,6876534400046172934,Classic,MKTO,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a3e9427c768f4c258476bc488e5729c5,https://www.tiktok.com/@monismurf/video/7014079013169745157,459400,1092,2400000,3523
95,7012498467218050310,6974401509216520193,Sub Lite Woof,Crmx,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ac6c4b4d87c845f299883e7b8e6ee78f,https://www.tiktok.com/@__.khaby.lame.__/video/7012498467218050310,439900,13800,4800000,4618
96,7023541521257467142,7015268654811990018,"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap & Ptazeta,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/930d19e4cf2f4b0c9b23ddcce48e54b1,https://www.tiktok.com/@lolainditok/video/7023541521257467142,391000,927,3200000,795
97,6999779503698431238,6997044305127573505,Mon Amour - Remix,zzoilo & Aitana,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c6f99e6e77fa4bbaaed4dfc5174c41bb,https://www.tiktok.com/@anngeeles99/video/6999779503698431238,389100,21300,3600000,5531
98,6995255904811666693,6845442463826479878,noah beck is my husband,sabrina cabrera,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6906010411598973701.mp3,https://www.tiktok.com/@sergiiocaamargo/video/6995255904811666693,382300,3738,5100000,2738
99,7024117245655715077,6739983002241075202,Gentleman,Dance Hits 2015,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c6174d3d76394e9fa2bbd3518001294c,https://www.tiktok.com/@twistedpennywise/video/7024117245655715077,370400,32600,5300000,4570
100,7004438019101003013,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2777963d433b4f7e81d002eb04bbbe40,https://www.tiktok.com/@carlos.cortex/video/7004438019101003013,365000,3657,1800000,4178
101,7010850367835573509,6724967958709323777,Maniac (Flashdance Version) (Re-Recorded / Remastered),Michael Sembello,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ad22edcd17f3405699c787833c01caff,https://www.tiktok.com/@nala.thebeagle/video/7010850367835573509,355500,16700,2800000,1249
102,7023792119588343045,7006611502992050971,Are you ok?,龙|•Aѕтяσ乙 🇰🇭,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7006611455105600283.mp3,https://www.tiktok.com/@mks.vision/video/7023792119588343045,345700,781,3200000,1275
103,6991894664714407173,6991802075660765958,MksNarutoRemix,Mks,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6991892909524077317.mp3,https://www.tiktok.com/@mks.vision/video/6991894664714407173,336400,4602,3400000,4672
104,7023891106781842694,7023890947645688581,Original Sound,Unknown,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023891042684766982.mp3,https://www.tiktok.com/@bocadillazo/video/7023891106781842694,320000,32900,2700000,3736
105,7019263336416054534,7019263110124931845,RIMAS,Víctor Manuel Martin,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7019263179622140677.mp3,https://www.tiktok.com/@_victorpuime/video/7019263336416054534,316500,42800,3300000,2435
106,7018300109737774342,6958466826485385218,Sal y Perrea - Remix,Lea Taex & Nahu Dj,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e9d0cff1f5a45209cb0af23f55dedb7,https://www.tiktok.com/@gemelas.sanchez/video/7018300109737774342,287800,12300,3900000,5135
107,7010796567074524422,6727977183718951685,Goteo,Duki,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9e3db00ed8f249fa82e1005d741ccb7b,https://www.tiktok.com/@_vladimirpopov_/video/7010796567074524422,281700,17500,2300000,4665
108,7011491271533448454,6952949641264532225,original sound - DENII,DENII,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6952949523157109505.mp3,https://www.tiktok.com/@vega_salo/video/7011491271533448454,279400,3685,3900000,2968
109,7020832441065671941,6874535932750465026,The Bard's Last Note,Ricky Desktop & Kim Dracula,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/98b25b67ac3e47cc8864fc409a8bdee4,https://www.tiktok.com/@mks.vision/video/7020832441065671941,268900,2242,2000000,1636
110,7009673079580265734,6980285991768673051,love you like a love song,chillytunees,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6980285919685397274.mp3,https://www.tiktok.com/@kylethomas/video/7009673079580265734,263500,952,2400000,2798
111,7023315500516068613,7016051988454443009,Búscate Otro,Atomic Otro Way & JC La Nevula,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4c9d586191bc44dca49fbb97aa8cacf9,https://www.tiktok.com/@zergioramiz/video/7023315500516068613,241800,11500,2500000,1957
112,7017722867823496454,6889357819959675649,#OutfitReveal,らんぐれい,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6957855932533574402.mp3,https://www.tiktok.com/@azcoitipablo01/video/7017722867823496454,217700,2980,2400000,1936
113,7021555931615907077,7016825081682724865,Índigo,Camilo & Evaluna Montaner,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2316061eb77e4cfdb124dfd8f1355675,https://www.tiktok.com/@amarmolmc/video/7021555931615907077,215400,598,1100000,1286
114,7019428457884962054,7019007108893002501,AL PALO KIKE GARCÍA,Lolo Sanabria,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7019007167625759493.mp3,https://www.tiktok.com/@alvaritoelmanin/video/7019428457884962054,212300,9910,2600000,1843
115,7018219470837533958,248309440146489344,Yo Quiero Bailar,Ivy Queen,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f8e8576571c6403c97ab8c9aa3981ae2,https://www.tiktok.com/@tuconejo_trihard/video/7018219470837533958,204700,11200,2200000,2314
116,7008235496635731206,6694656174358267906,In the night,Oques Grasses,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cc0bf7ee0ac244c9ad98427690019d07,https://www.tiktok.com/@davidnandas/video/7008235496635731206,194800,14900,1800000,785
117,7022296496414395654,6935531675329759234,Quiero Bailar,Ivy Queen,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7fa2f582e5bf4d58bef8a544c4063c09,https://www.tiktok.com/@meryyarroyoo/video/7022296496414395654,189200,7891,848800,3593
118,7005547039354359045,6805307191386557190,swing lynn,lovdfilmz,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1661453201196037.mp3,https://www.tiktok.com/@mateo7fitness/video/7005547039354359045,186000,2332,4600000,3430
119,7021522107645332741,7015268654811990018,"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap & Ptazeta,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/930d19e4cf2f4b0c9b23ddcce48e54b1,https://www.tiktok.com/@sieteex/video/7021522107645332741,183800,1283,1200000,914
120,7008611840754273541,7008611705672567557,McAitana. Soy celíaca. McDonalds. Aitana,𝙅𝘼𝙄𝙈𝙀,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008611802867108614.mp3,https://www.tiktok.com/@jaime.owo_/video/7008611840754273541,183400,14900,1500000,3215
121,7020823724332977413,7004029513550121754,เสียงต้นฉบับ - ⭐ਬੇ 𝑵𝒁 𝑺𝒑𝒐𝒊𝒍𝒆𝒓𝒔 ਓ⭐,⭐⋐ 𝑵𝒁 𝑺𝒑𝒐𝒊𝒍𝒆𝒓𝒔 ⋑⭐,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7004029493480377115.mp3,https://www.tiktok.com/@mks.vision/video/7020823724332977413,176700,796,1900000,957
122,6995193354405367046,6935181565131491329,Normal,Morad,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/22907c4e4f114fad9d225fd5a354d9b3,https://www.tiktok.com/@leiito_tmax/video/6995193354405367046,175500,4244,4800000,2373
123,7020014331190332677,285853994298859520,This Is Halloween,The Party Cats,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ce31642e34da43d38c2c88192c433f54,https://www.tiktok.com/@counthalloweens/video/7020014331190332677,170300,8249,4400000,2993
124,7006354851126856966,6997044305127573505,Mon Amour - Remix,zzoilo & Aitana,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c6f99e6e77fa4bbaaed4dfc5174c41bb,https://www.tiktok.com/@marina_nadales/video/7006354851126856966,168100,1086,2500000,0
125,7010494162290183429,6839852689929571077,i am fckin crazy,tan,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6839852634053036805.mp3,https://www.tiktok.com/@balmagonzalezz/video/7010494162290183429,162600,6313,770900,7933
126,7010813061174988038,6995158464179833605,world is spinning,💌,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6995158623781423877.mp3,https://www.tiktok.com/@mks.vision/video/7010813061174988038,160400,887,1800000,1102
127,7020875338200648965,7020875202015939334,pro,yo,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020875258429246213.mp3,https://www.tiktok.com/@..shellp/video/7020875338200648965,157600,4772,800400,2497
128,7004502299255049478,6909600795902085121,CuacuaVakaNaka,Fernanfloo,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ba3c0210f9f84afbab93ef56675e08d6,https://www.tiktok.com/@eltetaslocas69/video/7004502299255049478,150900,3926,1100000,2393
129,7005455029578501381,6732318910667901702,Into Your Arms (feat. Ava Max),Witt Lowry,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/66a3f99d302345758fb7b5e37bb19ee6,https://www.tiktok.com/@misteryou32/video/7005455029578501381,144200,2092,3300000,1428
130,7023551733129317638,7015268654811990018,"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap & Ptazeta,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/930d19e4cf2f4b0c9b23ddcce48e54b1,https://www.tiktok.com/@bizarrap/video/7023551733129317638,140100,302,650000,604
131,7023826001901735174,6822418978208483329,Better Off Alone,Alice DJ,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0221c624cac24a67a9600e9d459d5d16,https://www.tiktok.com/@myrealfood/video/7023826001901735174,133200,24100,2000000,527
132,7023359762125442310,7015616288739330822,Love Nwantiti (Dance Lessons),Lord Hec,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015616346343918342.mp3,https://www.tiktok.com/@andreiflu/video/7023359762125442310,132800,604,1400000,255
133,7020465067858676998,7013915190852864001,MAMMAMIA,Måneskin,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b616f84da42343eeb9135a840f358821,https://www.tiktok.com/@iigormorales/video/7020465067858676998,127900,73,725700,449
134,7023138439600016646,6742944636114963205,Anson Seabra x Keep Your Head Up,ansonseabra,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1646227161195542.mp3,https://www.tiktok.com/@kylethomas/video/7023138439600016646,124500,244,1200000,1079
135,7017487636088524038,7012344423460080389,Cerra bien,Nico Valdi,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7012345117214378758.mp3,https://www.tiktok.com/@saru3.14/video/7017487636088524038,123400,99,740100,213
136,7024118565271768325,7015268654811990018,"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap & Ptazeta,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/930d19e4cf2f4b0c9b23ddcce48e54b1,https://www.tiktok.com/@alvaronoya/video/7024118565271768325,120700,6851,518300,4526
137,7004128410947554566,6981869640796342274,STAY,The Kid LAROI & Justin Bieber,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/888b40ee58934cae8d8ed1a96db93c57,https://www.tiktok.com/@lasrecetasdemimadre/video/7004128410947554566,110200,4271,1300000,432
138,7024131178043149573,6711985994813410049,Airplanes ,B.o.B feat. Hayley Williams of Paramore,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/edbc433fd65141e28bdee4ed0957be2c,https://www.tiktok.com/@martinadant/video/7024131178043149573,105800,259,682700,383
139,7024177254741691653,6976278886782863361,Get Into It (Yuh),Doja Cat,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/be9f729aae4f4984956558ef56164cf4,https://www.tiktok.com/@paco_thebritish/video/7024177254741691653,104900,2798,753400,586
140,7023718551466888454,222537842642702336,Bailando por Ahi,Juan Magán,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3057946ecf44454e8ab9936f2a22e9d5,https://www.tiktok.com/@14._hamza/video/7023718551466888454,104600,175,644900,354
141,7022988638753426693,6817352705275611137,"Bach unaccompanied cello suite ""Prelude""",Jianteng,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/66c3517490fa45939d19ae21ebabb324,https://www.tiktok.com/@natjim/video/7022988638753426693,95800,4203,944500,729
142,7023748064133401862,7015268654811990018,"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap & Ptazeta,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/930d19e4cf2f4b0c9b23ddcce48e54b1,https://www.tiktok.com/@by.betth/video/7023748064133401862,89300,26,568500,76
143,7023066972204174598,6865054076908915462,phantom of the wapera,shannon huhn,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6865054027005086470.mp3,https://www.tiktok.com/@aliciarev/video/7023066972204174598,86500,4863,738700,668
144,7024148497981132037,6813502087062752005,EGO,чё надо,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663456677930006.mp3,https://www.tiktok.com/@kevincarreraa/video/7024148497981132037,83200,205,661200,381
145,7023792146658495750,7010813609336933126,A MI ME ENCANTAA,Alvaro Alvarez🐺,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010813694745512709.mp3,https://www.tiktok.com/@luciolsa/video/7023792146658495750,83100,208,1200000,255
146,7024191064835640581,6722656094272883458,She Share Story (for Vlog),山口夕依,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/25e54adf8848454ea3a40850545afd77,https://www.tiktok.com/@saesiii/video/7024191064835640581,82600,3237,1300000,1250
147,6993486447831502085,6957283863559293702,PSL,Sech,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ccf251a8f1064d768246120f81b339a7,https://www.tiktok.com/@chupigrupo/video/6993486447831502085,75900,842,1600000,551
148,7024176415402773765,268024235946627072,doll box,Joseph Bishara,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0cf4c1b034964d6daaf9c7d74288533c,https://www.tiktok.com/@nuria.adraos.makeup/video/7024176415402773765,72600,679,445700,386
149,7019977889177259270,6997196712834026246,CANCIONES EN ESPAÑOL MÁS ESCUCHADAS DE CADA AÑO,GUMAGU,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6997196847567653637.mp3,https://www.tiktok.com/@estefaniafernndz/video/7019977889177259270,67900,108,525400,349
150,7018525327475379462,6817527023196556037,Con el Pompi Pa' 'Rriba,Mala Fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ca1938b898b24a6e8cf15961015cb140,https://www.tiktok.com/@danidavi5/video/7018525327475379462,65600,1321,918800,529
151,7024111743064362245,6715987016451901441,Terror,Parry Music,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/eab1c49bbc9d47828e4c0cdd6693182b,https://www.tiktok.com/@esperansagrasia/video/7024111743064362245,63500,294,328700,268
152,7024178073973034245,6995838988280007430,Finally my boyfriend,𝖘𝖍𝖊𝖊𝖘𝖍,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6995839241586625286.mp3,https://www.tiktok.com/@sieteex/video/7024178073973034245,62700,132,222000,373
153,7024182787280358662,6982699806061873922,#FoodDance,Neffati Jayden,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990944079257406210.mp3,https://www.tiktok.com/@guillem_viladoms/video/7024182787280358662,54200,132,325000,132
154,7013379225621122310,6705073028033677313,A toda mecha,S.J.K.,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/759c8fefcfe549dea3da6b76086aef58,https://www.tiktok.com/@los._.serrano.1/video/7013379225621122310,52100,323,341800,267
155,7005971346890951941,7000118867565857541,"Ran Bim Bam (with Rochy RD, Yomel El Meloso, Bryant Grety, Tief El Bellaco) - Remix",Quimico Ultra Mega & Rochy RD & Yomel El Meloso & Bryant Grety & Tief El Bellaco,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/94c466fc2fa44420903151d3ecf9704f,https://www.tiktok.com/@dmad_/video/7005971346890951941,43300,2119,910700,526
156,7023835839704698118,6935185498621184774,Le gustas a tu 4 al compartir WhatsApp o instagram,UNITY 🕷️,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6935185528350329605.mp3,https://www.tiktok.com/@andrisonmartinj/video/7023835839704698118,40300,21400,819200,540
157,7016703678518136069,7010813609336933126,A MI ME ENCANTAA,Alvaro Alvarez🐺,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010813694745512709.mp3,https://www.tiktok.com/@lucaloz/video/7016703678518136069,40100,71,245800,105
158,7023714044750105861,6781515050600368129,Elevator Music,Bohoman,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2003f56491924450818ef49d6a3701fa,https://www.tiktok.com/@nachter/video/7023714044750105861,39900,302,237600,365
159,7011936703254383878,6778180696998431493,Hola Juan Carlos,Mati Vega,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1654829928735766.mp3,https://www.tiktok.com/@lhuertas/video/7011936703254383878,37400,1108,722300,135
160,7023741044009241862,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2777963d433b4f7e81d002eb04bbbe40,https://www.tiktok.com/@yunimatstudios/video/7023741044009241862,35800,22,174900,86
161,7020833960628473094,6988609998695811845,Sexo Virtual,Rauw Alejandro,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7c1e0969439a4bd5bdd41bf3f618e461,https://www.tiktok.com/@ruu.13/video/7020833960628473094,35600,780,442600,573
162,7023806115708243206,6717917288969799682,"En ""Er"" Mundo / España Cañi / Morante de la Puebla",Pepe el Trompeta,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c9c0462daa724e52a15fea4015d944a1,https://www.tiktok.com/@marruyt/video/7023806115708243206,30800,140,142000,124
163,7022998354363682053,7004873855269341958,Baila sin haber escuchado el audio,Guuss🔥,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7004873927637863173.mp3,https://www.tiktok.com/@elmvrlon/video/7022998354363682053,30000,36,159900,135
164,7020027831203794181,7006934632767686658,Buscate Otro Remix,Dj Pirata & El Kaio & Tomy DJ,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/242983b97bfe403a97829f5998943400,https://www.tiktok.com/@__alejandrortega/video/7020027831203794181,25700,262,474100,519
165,7024203404939398405,6982699806061873922,#FoodDance,Neffati Jayden,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990944079257406210.mp3,https://www.tiktok.com/@kylethomas/video/7024203404939398405,25500,81,157600,331
166,7023846598538956038,6997204453761780485,MEJORES CANCIONES AÑO 2017,GUMAGU,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6997204557784795909.mp3,https://www.tiktok.com/@estefaniafernndz/video/7023846598538956038,23100,59,149500,187
167,7023804107525754117,6812917756917188609,Toccata snd Fugue in D Minor,Halloween,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e8a6421d2eee4059800bfec07753d104,https://www.tiktok.com/@ugar.chefit/video/7023804107525754117,18700,1052,328100,64
168,7019280055968877829,7006151718878578689,Berlín,Aitana,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3d09cee5db67494794b1976b1909bafd,https://www.tiktok.com/@b.ixnca/video/7019280055968877829,17400,63,111200,112
169,7006252500491799814,6999464356098575131,nhạc nền - TRÍ HẢI NUTI94✅,TRÍ HẢI NUTI94🇻🇳,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6999464316478950171.mp3,https://www.tiktok.com/@kennytkos/video/7006252500491799814,17000,784,1400000,265
170,7024167294154673414,6982699806061873922,#FoodDance,Neffati Jayden,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990944079257406210.mp3,https://www.tiktok.com/@cheffdanilo/video/7024167294154673414,16300,40,88200,64
171,7023808462987611397,6982699806061873922,#FoodDance,Neffati Jayden,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990944079257406210.mp3,https://www.tiktok.com/@rubenmeraki/video/7023808462987611397,15100,22,163600,259
172,7024090630225759493,7015616288739330822,Love Nwantiti (Dance Lessons),Lord Hec,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015616346343918342.mp3,https://www.tiktok.com/@vilardell_ruut/video/7024090630225759493,14800,436,225700,110
173,7024114502073388293,6935531675329759234,Quiero Bailar,Ivy Queen,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7fa2f582e5bf4d58bef8a544c4063c09,https://www.tiktok.com/@saracisnerosg/video/7024114502073388293,13600,501,136500,73
174,7002671440403205381,6948076402331617281,Canción Bonita,Carlos Vives & Ricky Martin,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3707ea208a604eba82a35ee726e6c6bf,https://www.tiktok.com/@mimiponycornio/video/7002671440403205381,11800,34,218200,34
175,7020140643250932997,6921279703555540993,Los Tontos,C. Tangana & Kiko Veneno,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c3d14851db0343ea94ecf0b46d0b42d1,https://www.tiktok.com/@cjas_es/video/7020140643250932997,11500,223,482700,115
176,7024134944263851270,7020617225627355909,cat dance,･ﾟ: *✧･ﾟ:* Kayden *:･ﾟ✧*:･ﾟ,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020617326286408453.mp3,https://www.tiktok.com/@lidl.fan.acc/video/7024134944263851270,8812,223,66000,42
177,7024215261570010374,6735902937471518722,Rock Under the Moonlight,Aliasing,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/650f18e643fe4159839875f4a1ab1f2f,https://www.tiktok.com/@sofiacroqs/video/7024215261570010374,7128,1355,131200,88
178,7001536807410208005,6727977183718951685,Goteo,Duki,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9e3db00ed8f249fa82e1005d741ccb7b,https://www.tiktok.com/@jeennifeerballesteros/video/7001536807410208005,7097,12,154200,24
179,7024195684937043205,6978953789646571522,23 (With Ape Drums),Randy & Ape Drums,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f2cd55cb921a4607925eb4309a6b66d5,https://www.tiktok.com/@lasrecetasdemimadre/video/7024195684937043205,6596,92,65800,33
180,7024140694751137030,7001562700719426310,NEW TREND MishellBarreras,Mishell Barreras✨,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7001579795163826950.mp3,https://www.tiktok.com/@toniipereezz/video/7024140694751137030,5366,27,32300,33
181,7021234457201904901,7015403467908860677,Remix TikTok2021,RODΛS!™🌐,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015403596023892741.mp3,https://www.tiktok.com/@flacomano/video/7021234457201904901,3803,114,136200,13
182,7023317362111679749,6760935841733856001,original sound - Original TikTok song,Original TikTok song,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1650631904413730.mp3,https://www.tiktok.com/@andrea_gamar/video/7023317362111679749,1833,4,64500,6
